movie_id,title,movie_rating,release_date,runtime,metascore,imdb_rating
646,Away from Her,PG-13,2007-05-25,110,88.0,7.5
647,Talk to Me,R,2007-08-03,118,69.0,7.3
648,Kickin' It Old Skool,PG-13,2007-04-27,107,18.0,4.6
649,Persepolis,PG-13,2008-02-22,96,90.0,8.0
650,Zwartboek,R,2007-05-18,145,71.0,7.7
651,Ladrón que roba a ladrón,PG-13,2007-08-31,98,61.0,6.7
652,The Assassination of Jesse James by the Coward Robert Ford,R,2007-10-19,160,68.0,7.5
656,The Jane Austen Book Club,PG-13,2007-10-05,106,61.0,6.8
657,Blood and Chocolate,PG-13,2007-01-26,98,33.0,5.4
658,Feast of Love,R,2007-09-28,97,51.0,6.6
659,The Ultimate Gift,PG,2007-03-09,114,49.0,7.3
660,Things We Lost in the Fire,R,2007-10-19,118,63.0,7.2
661,Resurrecting the Champ,PG-13,2007-08-24,112,55.0,6.7
663,Illegal Tender,R,2007-08-24,108,40.0,5.5
664,Gracie,PG-13,2007-06-01,95,52.0,6.2
666,Captivity,R,2007-07-13,96,24.0,4.6
667,You Kill Me,R,2007-07-13,93,64.0,6.5
668,La doublure,PG-13,2007-06-01,85,68.0,6.6
669,Gwoemul,R,2007-03-30,120,85.0,7.1
670,Guru,Not Rated,2007-01-12,166,70.0,7.7
671,Margot at the Wedding,R,2008-02-21,91,66.0,6.0
672,The Wind that Shakes the Barley,Not Rated,2007-03-23,127,82.0,7.5
673,Factory Girl,R,2007-02-16,90,45.0,6.4
674,Year of the Dog,PG-13,2007-05-11,97,70.0,6.0
675,Efter brylluppet,R,2007-05-11,120,78.0,7.7
678,Mon meilleur ami,PG-13,2007-08-03,90,65.0,6.7
680,The Abandoned,R,2007-02-23,99,42.0,5.5
681,Slow Burn,R,2007-04-13,93,34.0,5.7
684,The Final Season,PG,2007-10-12,119,43.0,6.6
685,In the Shadow of the Moon,TV-MA,2019-09-27,115,48.0,6.2
686,Silk,R,2007-09-21,107,39.0,5.9
688,September Dawn,R,2007-08-24,111,25.0,5.8
689,Nuovomondo,PG-13,2006-09-22,118,74.0,6.9
692,Skinwalkers,R,2007-08-10,110,33.0,4.6
694,Goya's Ghosts,R,2006-11-10,113,52.0,6.9
695,Broken English,PG-13,2008-07-16,93,61.0,6.3
697,Provoked: A True Story,Not Rated,2007-04-06,113,39.0,6.6
698,Starting Out in the Evening,PG-13,2007-01-01,111,78.0,7.0
699,The Brothers Solomon,R,2007-09-07,93,32.0,5.3
700,Saawariya,PG,2007-11-09,142,44.0,5.2
702,The Hunting Party,R,2007-09-21,101,54.0,6.8
703,Ta Ra Rum Pum,Not Rated,2007-04-27,153,49.0,5.6
704,Control,R,2007-09-26,122,78.0,7.7
705,Sharkwater,PG,2007-11-02,89,59.0,7.9
706,Arctic Tale,G,2007-08-17,90,64.0,6.9
707,Sarah Landon and the Paranormal Hour,PG,2007-10-19,81,30.0,3.8
709,The Ten,R,2008-04-25,96,50.0,5.0
710,Rocket Science,R,2007-09-28,101,73.0,6.6
713,Lady Chatterley,R,2006-11-01,168,80.0,6.7
716,The King of Kong,PG-13,2008-02-28,79,83.0,8.1
717,Molière,PG-13,2007-01-31,120,59.0,7.2
718,Journey from the Fall,R,2006-04-21,135,70.0,7.2
720,Joshua,R,2007-07-13,106,69.0,5.9
721,DOA: Dead or Alive,PG-13,2007-06-15,87,38.0,4.8
722,Dnevnoy dozor,R,2007-06-15,132,59.0,6.5
723,Brooklyn Rules,R,2009-05-28,99,53.0,6.3
727,Seraphim Falls,R,2007-04-13,115,62.0,6.7
728,Interview,R,2007-05-10,84,64.0,6.8
729,Jindabyne,R,2006-07-20,123,65.0,6.3
731,The Last Sin Eater,PG-13,2007-02-09,117,37.0,5.6
734,This Is England,Not Rated,2007-04-27,101,86.0,7.7
735,For the Bible Tells Me So,Unrated,2007-10-05,95,73.0,7.8
736,Constellation,PG-13,2007-02-02,96,41.0,4.4
737,Chalk,PG-13,2007-04-11,85,70.0,6.2
738,God Grew Tired of Us: The Story of Lost Boys of Sudan,PG,2007-01-12,89,72.0,7.9
739,Crazy Love,PG-13,2007-06-01,92,69.0,7.1
740,Fido,R,2007-03-16,93,70.0,6.7
744,Ten Canoes,Unrated,2006-06-29,90,82.0,7.0
745,Southland Tales,R,2007-12-07,145,44.0,5.4
747,King of California,PG-13,2007-09-12,93,63.0,6.6
749,The TV Set,R,2006-04-28,88,65.0,6.5
750,Steep,PG,2008-09-26,92,58.0,7.3
751,Noelle,G,2019-11-12,100,48.0,6.3
753,"Gandhi, My Father",Not Rated,2007-07-27,136,57.0,7.3
754,Youth Without Youth,R,2007-10-26,124,43.0,6.2
755,O Jerusalem,R,2006-10-18,100,39.0,6.1
757,Brand Upon the Brain! A Remembrance in 12 Chapters,Not Rated,2008-09-24,95,79.0,7.3
758,In Search of Mozart,Not Rated,2006-01-04,129,67.0,7.3
761,Eagle vs Shark,R,2007-08-30,88,55.0,6.8
762,Boy Culture,Unrated,2007-01-31,88,56.0,6.8
764,First Snow,R,2007-03-23,101,58.0,6.2
765,Trade,R,2007-10-18,120,42.0,7.3
767,La tourneuse de pages,Unrated,2006-08-09,85,67.0,7.0
768,Milarepa,PG,2008-09-05,90,52.0,7.0
772,What Would Jesus Buy?,PG,2007-11-16,91,60.0,6.3
773,I Want Someone to Eat Cheese With,TV-PG,2006-04-28,80,60.0,6.1
774,Lonely Hearts,R,2006-10-21,108,60.0,6.4
775,Vitus,PG,2006-12-07,123,63.0,7.6
776,Offside,PG,2006-05-26,93,85.0,7.3
778,An Unreasonable Man,Not Rated,2006-01-24,122,75.0,7.9
779,Hatchet,R,2010-04-02,93,57.0,5.7
780,The Flying Scotsman,PG-13,2007-06-29,96,49.0,7.1
781,Hollywood Dreams,R,2007-05-25,100,52.0,4.6
784,Holly,R,2010-01-07,114,51.0,6.8
787,Nanking,R,2007-07-03,88,76.0,7.6
788,Ha-Buah,Unrated,2007-09-07,117,61.0,7.3
789,Red Road,Not Rated,2006-10-27,113,73.0,6.8
790,Music Within,R,2007-01-05,94,53.0,7.3
791,ShowBusiness: The Road to Broadway,PG,2007-04-19,102,73.0,7.9
795,Severance,R,2006-08-25,96,62.0,6.5
800,Fay Grim,R,2007-09-27,118,52.0,6.2
804,War Dance,PG-13,2008-04-25,105,68.0,7.8
806,Darfur Now,PG,2007-11-02,98,66.0,6.7
807,Jimmy Carter Man from Plains,PG,2008-08-15,125,58.0,6.9
808,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,PG-13,2007-03-01,105,59.0,7.8
809,Tortilla Heaven,PG-13,2008-10-14,98,22.0,5.4
811,Reservation Road,R,2008-06-19,102,46.0,6.7
813,King Corn,Unrated,2009-04-25,88,70.0,7.0
815,Civic Duty,R,2008-09-11,98,48.0,6.2
817,Dedication,R,2008-10-10,95,50.0,6.7
818,A fost sau n-a fost?,Unrated,2006-09-29,89,77.0,7.3
822,Klimt,Not Rated,2006-03-03,131,44.0,5.2
823,Fierce People,R,2007-11-30,107,54.0,6.5
825,Black Sheep,Not Rated,2007-03-29,87,62.0,5.8
828,The Treatment,Not Rated,2006-04-28,86,54.0,5.9
829,The Walker,R,2007-08-10,108,51.0,5.8
835,Eye of the Dolphin,PG-13,2007-08-24,102,54.0,5.7
836,Gray Matters,PG-13,2007-07-13,96,31.0,5.7
838,Colour Me Kubrick: A True...ish Story,Not Rated,2006-01-04,86,57.0,6.1
841,Behind the Mask: The Rise of Leslie Vernon,R,2006-10-13,92,66.0,6.7
843,Diggers,R,2007-03-30,96,66.0,6.3
844,Redacted,R,2007-11-16,90,52.0,6.1
846,Right at Your Door,R,2006-09-08,96,57.0,6.1
847,Even Money,R,2008-11-19,113,34.0,5.8
848,The Nines,R,2007-11-30,100,52.0,6.3
849,Dans Paris,Unrated,2006-10-04,92,60.0,6.5
850,Nue propriété,Unrated,2007-01-24,95,78.0,6.9
851,My Brother,PG-13,2007-03-16,100,33.0,5.4
854,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",Unrated,2006-03-10,90,65.0,7.2
855,Finishing the Game: The Search for a New Bruce Lee,Not Rated,2007-01-21,84,46.0,6.0
856,Fong juk,R,2006-10-19,110,73.0,7.2
858,Direktøren for det hele,Not Rated,2006-12-08,99,71.0,6.7
859,Grace Is Gone,PG-13,2008-01-10,85,65.0,6.7
863,Alice Neel,Not Rated,2009-05-22,81,60.0,6.9
864,The Situation,R,2021-08-01,111,45.0,6.3
867,Two Weeks,R,2006-10-20,102,44.0,6.4
870,Shotgun Stories,PG-13,2008-03-26,92,76.0,7.2
872,Home of the Brave,R,2007-01-05,106,42.0,5.6
877,Beyond the Gates,Not Rated,2016-12-09,84,59.0,5.2
878,Controlled Chaos,R,2007-10-10,92,21.0,7.4
879,The Life of Reilly,Unrated,2006-03-12,84,72.0,8.1
885,Black Friday,Not Rated,2007-02-09,143,76.0,8.5
887,The Tracey Fragments,R,2008-02-21,77,54.0,6.1
888,The Last Winter,Not Rated,2008-09-24,101,69.0,5.6
891,Wind Chill,R,2007-08-03,91,52.0,5.8
892,The Hottest State,R,2007-03-23,117,45.0,6.1
895,Snow Cake,Not Rated,2006-09-08,112,54.0,7.4
896,Ils,R,2006-07-19,77,60.0,6.4
897,Stephanie Daley,R,2006-01-21,92,77.0,6.3
899,Beed-e majnoon,PG,2007-08-03,96,74.0,7.4
901,Lake of Fire,Unrated,2007-10-03,152,83.0,8.1
905,In Between Days,Not Rated,2007-06-27,83,75.0,6.4
908,Les anges exterminateurs,Not Rated,2006-09-13,100,54.0,5.4
911,Hannah Takes the Stairs,Not Rated,2007-08-22,83,63.0,5.6
912,The Good Night,R,2008-01-18,93,49.0,5.8
915,La strada di Levi,Not Rated,2007-08-17,92,68.0,6.4
916,Great World of Sound,R,2007-03-30,106,72.0,6.7
917,The Last Hangman,R,2006-04-07,95,68.0,7.4
920,Dreaming Lhasa,Not Rated,2008-07-27,90,49.0,6.6
922,Karov La Bayit,Not Rated,2006-03-16,98,64.0,6.9
926,Dirty Laundry,PG-13,2006-07-15,100,48.0,6.3
928,Everything's Gone Green,R,2007-04-20,95,57.0,6.1
930,Steal a Pencil for Me,Not Rated,2007-03-10,94,69.0,7.5
931,What Love Is,R,2007-03-23,93,14.0,5.3
933,Chacun sa nuit,Unrated,2006-09-20,95,41.0,5.8
940,The Dark Knight,PG-13,2008-07-18,152,84.0,9.0
941,Iron Man,PG-13,2008-05-02,126,79.0,7.9
942,Indiana Jones and the Kingdom of the Crystal Skull,PG-13,2008-05-22,122,65.0,6.1
943,Hancock,PG-13,2008-07-02,92,49.0,6.4
944,WALL·E,G,2008-06-27,98,95.0,8.4
945,Kung Fu Panda,PG,2008-06-06,92,74.0,7.6
946,Twilight,PG-13,2008-11-21,122,56.0,5.2
947,Madagascar: Escape 2 Africa,PG,2008-11-07,89,61.0,6.6
948,Quantum of Solace,PG-13,2008-11-14,106,58.0,6.6
949,Horton Hears a Who!,G,2008-03-14,86,71.0,6.8
950,Sex and the City,R,2008-05-30,145,53.0,5.6
951,Gran Torino,R,2009-01-09,116,72.0,8.1
952,Mamma Mia!,PG-13,2008-07-18,108,51.0,6.4
954,The Chronicles of Narnia: Prince Caspian,PG,2008-05-16,150,62.0,6.5
955,Slumdog Millionaire,R,2008-12-25,120,84.0,8.0
956,The Incredible Hulk,PG-13,2008-06-13,112,61.0,6.6
957,Wanted,R,2008-06-27,110,64.0,6.7
958,Get Smart,PG-13,2008-06-20,110,54.0,6.5
959,The Curious Case of Benjamin Button,PG-13,2008-12-25,166,70.0,7.8
960,Four Christmases,PG-13,2008-11-26,88,41.0,5.7
961,Bolt,PG,2008-11-21,96,67.0,6.8
962,Tropic Thunder,R,2008-08-13,107,71.0,7.0
963,Bedtime Stories,PG,2008-12-25,99,33.0,6.0
964,The Mummy: Tomb of the Dragon Emperor,PG-13,2008-08-01,112,31.0,5.2
965,Journey to the Center of the Earth,PG,2008-07-11,93,57.0,5.8
966,Eagle Eye,PG-13,2008-09-26,118,43.0,6.6
967,Step Brothers,R,2008-07-25,98,51.0,6.9
968,You Don't Mess with the Zohan,PG-13,2008-06-06,113,54.0,5.5
969,Yes Man,PG-13,2008-12-19,104,46.0,6.8
970,"10,000 BC",PG-13,2008-03-07,109,34.0,5.1
971,Beverly Hills Chihuahua,PG,2008-10-03,91,41.0,3.8
972,High School Musical 3: Senior Year,G,2008-10-24,112,57.0,4.9
973,Pineapple Express,R,2008-08-06,111,64.0,6.9
974,Valkyrie,PG-13,2008-12-25,121,56.0,7.1
975,21,PG-13,2008-03-28,123,48.0,6.8
976,What Happens in Vegas,PG-13,2008-05-09,99,36.0,6.1
977,Jumper,PG-13,2008-02-14,88,35.0,6.1
978,Cloverfield,PG-13,2008-01-18,85,64.0,7.0
979,The Day the Earth Stood Still,PG-13,2008-12-12,104,40.0,5.5
980,27 Dresses,PG-13,2008-01-18,111,47.0,6.1
981,Hellboy II: The Golden Army,PG-13,2008-07-11,120,78.0,7.0
982,Vantage Point,PG-13,2008-02-22,90,40.0,6.6
983,The Spiderwick Chronicles,PG,2008-02-14,96,62.0,6.5
984,Fool's Gold,PG-13,2008-02-08,112,29.0,5.7
985,Seven Pounds,PG-13,2008-12-19,123,36.0,7.6
986,Role Models,R,2008-11-07,99,61.0,6.8
987,The Happening,R,2008-06-13,91,34.0,5.0
988,Forgetting Sarah Marshall,R,2008-04-18,111,67.0,7.1
989,Baby Mama,PG-13,2008-04-25,99,55.0,6.0
990,Burn After Reading,R,2008-09-12,96,63.0,7.0
991,Step Up 2: The Streets,PG-13,2008-02-14,98,50.0,6.2
992,Saw V,R,2008-10-24,92,20.0,5.8
993,The Strangers,R,2008-05-30,86,47.0,6.2
994,The Forbidden Kingdom,PG-13,2008-04-18,104,57.0,6.6
995,The Tale of Despereaux,G,2008-12-19,93,53.0,6.1
996,Australia,PG-13,2008-11-26,165,53.0,6.6
997,The House Bunny,PG-13,2008-08-22,97,55.0,5.5
998,Nim's Island,PG,2008-04-04,96,55.0,6.0
999,Made of Honor,PG-13,2008-05-02,101,37.0,5.9
1000,College Road Trip,G,2008-03-07,83,36.0,4.3
1001,The Sisterhood of the Traveling Pants 2,PG-13,2008-08-06,119,63.0,6.2
1002,Speed Racer,PG,2008-05-09,135,37.0,6.0
1003,Prom Night,PG-13,2008-04-11,88,17.0,3.9
1004,Rambo,R,2008-01-25,92,46.0,7.0
1005,"Welcome Home, Roscoe Jenkins",PG-13,2008-02-08,114,46.0,5.5
1006,Meet the Browns,PG-13,2008-03-21,100,45.0,4.4
1007,Nights in Rodanthe,PG-13,2008-09-26,97,39.0,6.0
1008,Max Payne,PG-13,2008-10-17,100,31.0,5.3
1009,Righteous Kill,R,2008-09-12,101,36.0,6.0
1010,Body of Lies,R,2008-10-10,128,57.0,7.1
1011,Lakeview Terrace,PG-13,2008-09-19,110,47.0,6.1
1012,Meet the Spartans,PG-13,2008-01-25,87,9.0,2.8
1013,Harold,PG-13,2008-07-11,90,10.0,5.5
1014,First Sunday,PG-13,2008-01-11,96,41.0,4.6
1015,The Secret Life of Bees,PG-13,2008-10-17,114,57.0,7.2
1016,The Family That Preys,PG-13,2008-09-12,111,49.0,5.8
1017,Death Race,R,2008-08-22,105,43.0,6.3
1018,Changeling,R,2008-10-31,141,63.0,7.7
1020,The Reader,R,2009-01-30,124,58.0,7.6
1021,Semi-Pro,R,2008-02-29,91,47.0,5.8
1022,Fireproof,PG,2008-09-26,122,28.0,6.5
1023,Doubt,PG-13,2008-12-25,104,68.0,7.5
1024,Drillbit Taylor,PG-13,2008-03-21,110,41.0,5.7
1025,"Definitely, Maybe",PG-13,2008-02-14,112,59.0,7.1
1026,The Love Guru,PG-13,2008-06-20,87,24.0,3.8
1027,Milk,R,2009-01-30,128,83.0,7.5
1028,Transporter 3,PG-13,2008-11-26,104,51.0,6.1
1030,Nick and Norah's Infinite Playlist,PG-13,2008-10-03,90,64.0,6.6
1031,Zack and Miri Make a Porno,R,2008-10-31,101,56.0,6.5
1032,The Eye,PG-13,2008-02-01,98,36.0,5.4
1033,Leatherheads,PG-13,2008-04-04,114,56.0,6.0
1034,Mirrors,R,2008-08-15,110,35.0,6.1
1035,Space Chimps,G,2008-07-18,81,36.0,4.5
1036,The Bank Job,R,2008-03-07,111,69.0,7.2
1037,Untraceable,R,2008-01-25,101,32.0,6.2
1038,The Women,PG-13,2008-09-12,114,27.0,5.0
1039,One Missed Call,PG-13,2008-01-04,87,24.0,4.0
1040,The Other Boleyn Girl,PG-13,2008-02-29,115,50.0,6.7
1041,Superhero Movie,PG-13,2008-03-28,75,33.0,4.6
1042,Street Kings,R,2008-04-11,109,55.0,6.8
1043,The Wrestler,R,2009-01-30,109,80.0,7.9
1045,W.,PG-13,2008-10-17,129,56.0,6.3
1046,Never Back Down,PG-13,2008-03-14,113,39.0,6.6
1047,Traitor,PG-13,2008-08-27,114,61.0,7.0
1048,Vicky Cristina Barcelona,PG-13,2008-08-15,96,70.0,7.1
1049,Revolutionary Road,R,2009-01-23,119,69.0,7.3
1050,Babylon A.D.,PG-13,2008-08-29,90,26.0,5.6
1051,The X Files: I Want to Believe,PG-13,2008-07-25,104,47.0,5.9
1052,Mad Money,PG-13,2008-01-18,104,41.0,5.8
1053,Appaloosa,R,2008-10-03,115,64.0,6.7
1054,The Spirit,PG-13,2008-12-25,103,30.0,4.8
1055,Igor,PG,2008-09-19,87,40.0,6.0
1056,My Best Friend's Girl,R,2008-09-19,101,34.0,5.9
1057,Frost/Nixon,R,2009-01-23,122,80.0,7.7
1058,Kit Kittredge: An American Girl,G,2008-07-02,101,63.0,6.5
1059,The Ruins,R,2008-04-04,90,44.0,5.9
1060,88 Minutes,R,2008-04-18,108,17.0,5.9
1061,Swing Vote,PG-13,2008-08-01,120,47.0,6.1
1062,Pride and Glory,R,2008-10-24,130,45.0,6.6
1063,Bangkok Dangerous,R,2008-09-05,99,24.0,5.3
1064,Last Chance Harvey,PG-13,2009-01-16,93,57.0,6.6
1065,Fly Me to the Moon,G,2008-08-29,84,36.0,4.5
1066,Disaster Movie,PG-13,2008-08-29,87,15.0,1.9
1067,The Duchess,PG-13,2008-10-10,110,62.0,6.9
1068,The Haunting of Molly Hartley,PG-13,2008-10-31,85,28.0,3.9
1069,Ghost Town,PG-13,2008-09-19,102,72.0,6.7
1070,Religulous,R,2008-10-03,101,56.0,7.6
1072,Rachel Getting Married,R,2008-10-31,113,82.0,6.7
1073,La misma luna,PG-13,2008-04-04,106,59.0,7.3
1074,Miss Pettigrew Lives for a Day,PG-13,2008-03-07,92,63.0,7.1
1075,Soul Men,R,2008-11-07,100,49.0,6.4
1076,Meet Dave,PG,2008-07-11,90,43.0,5.0
1077,The Longshots,PG,2008-08-22,94,52.0,5.5
1078,Be Kind Rewind,PG-13,2008-02-22,102,52.0,6.4
1079,Doomsday,R,2008-03-14,105,51.0,5.9
1080,Stop-Loss,R,2008-03-28,112,61.0,6.4
1081,Penelope,PG,2008-02-29,104,48.0,6.7
1082,The Express,PG,2008-10-10,130,58.0,7.3
1083,Smart People,R,2008-04-11,95,57.0,6.1
1084,The Visitor,PG-13,2008-05-23,104,79.0,7.6
1085,The Boy in the Striped Pyjamas,PG-13,2008-11-26,94,55.0,7.8
1086,Sex Drive,R,2008-10-17,109,49.0,6.5
1087,Cadillac Records,R,2008-12-05,109,65.0,7.0
1088,Punisher: War Zone,R,2008-12-05,103,30.0,5.9
1089,Miracle at St. Anna,R,2008-09-26,160,37.0,6.1
1090,City of Ember,PG,2008-10-10,90,58.0,6.5
1091,In Bruges,R,2008-02-29,107,67.0,7.9
1092,Expelled: No Intelligence Allowed,PG,2008-04-18,90,20.0,3.8
1093,Over Her Dead Body,PG-13,2008-02-01,95,30.0,5.2
1094,Nothing Like the Holidays,PG-13,2008-12-12,98,50.0,6.1
1096,An American Carol,PG-13,2008-10-03,83,20.0,4.1
1097,Strange Wilderness,R,2008-02-01,87,12.0,5.3
1098,Brideshead Revisited,PG-13,2008-08-15,133,64.0,6.7
1099,The Rocker,PG-13,2008-08-20,102,53.0,6.2
1100,Ne le dis à personne,Not Rated,2006-11-01,131,82.0,7.5
1101,Run Fatboy Run,PG-13,2008-03-28,100,48.0,6.6
1103,RocknRolla,R,2008-10-31,114,53.0,7.3
1105,Die Fälscher,R,2008-04-18,99,78.0,7.6
1106,Hamlet 2,R,2008-08-27,92,54.0,6.3
1107,In the Name of the King: A Dungeon Siege Tale,PG-13,2008-01-11,127,15.0,3.8
1108,College,R,2008-08-29,94,15.0,4.6
1109,Deception,R,2008-04-25,107,31.0,6.1
1111,Flash of Genius,PG-13,2008-10-03,119,57.0,7.0
1112,Witless Protection,PG-13,2008-02-22,97,17.0,3.3
1115,Charlie Bartlett,R,2008-02-22,97,54.0,7.0
1116,Then She Found Me,R,2008-05-09,100,56.0,6.0
1118,Elegy,R,2008-04-18,112,66.0,6.7
1119,Happy-Go-Lucky,R,2008-11-21,118,84.0,7.0
1120,Jodhaa Akbar,Not Rated,2008-02-15,213,69.0,7.6
1121,Il y a longtemps que je t'aime,PG-13,2009-02-20,117,79.0,7.6
1122,"Synecdoche, New York",R,2009-02-05,124,67.0,7.6
1123,Blindness,R,2008-10-03,121,45.0,6.6
1125,Man on Wire,PG-13,2008-08-29,94,89.0,7.7
1126,Choke,R,2008-10-30,92,47.0,6.4
1127,How to Lose Friends & Alienate People,R,2008-10-03,110,35.0,6.4
1130,Frozen River,R,2008-09-05,97,82.0,7.1
1132,Redbelt,R,2008-05-09,99,69.0,6.7
1133,The Fall,R,2008-05-30,117,64.0,7.9
1134,Transsiberian,R,2008-09-05,111,72.0,6.7
1135,Hors de prix,PG-13,2008-04-11,106,72.0,7.0
1136,Låt den rätte komma in,R,2008-12-12,114,82.0,7.9
1137,The Wackness,R,2008-08-01,99,61.0,7.0
1140,Roman de gare,R,2008-05-23,103,71.0,7.1
1141,Henry Poole Is Here,PG,2008-08-15,99,44.0,6.4
1143,Married Life,PG-13,2008-03-28,91,65.0,6.2
1145,Race,PG-13,2016-02-19,134,56.0,7.1
1146,Shoot on Sight,R,2008-08-22,110,45.0,6.1
1148,Gonzo: The Life and Work of Dr. Hunter S. Thompson,R,2008-07-18,120,73.0,7.7
1150,Flawless,PG-13,2008-03-28,108,57.0,6.7
1151,"4 luni, 3 saptamâni si 2 zile",Not Rated,2007-09-14,113,97.0,7.9
1152,Brick Lane,PG-13,2008-07-11,102,61.0,6.6
1155,Un conte de Noël,Not Rated,2008-11-21,150,84.0,7.0
1156,Sukkar banat,PG,2007-08-09,95,70.0,7.1
1157,Before the Rains,PG-13,2008-05-23,98,47.0,6.5
1158,The Children of Huang Shi,R,2008-06-13,125,49.0,7.0
1160,Paris,R,2008-02-20,130,68.0,6.8
1163,Cassandra's Dream,PG-13,2008-01-18,108,49.0,6.7
1164,Diary of the Dead,R,2008-02-22,95,66.0,5.6
1165,Encounters at the End of the World,G,2008-07-18,99,80.0,7.7
1166,American Teen,PG-13,2008-08-15,95,66.0,6.4
1167,Delgo,PG,2008-12-12,94,27.0,4.3
1169,My Blueberry Nights,PG-13,2007-11-28,95,52.0,6.6
1170,Wendy and Lucy,R,2009-03-06,80,80.0,7.1
1171,I.O.U.S.A.,PG,2008-11-14,85,70.0,7.5
1173,Une vieille maîtresse,Unrated,2008-07-18,115,78.0,6.3
1174,Up the Yangtze,Not Rated,2008-07-11,93,84.0,7.5
1175,Auf der anderen Seite,Not Rated,2007-09-27,122,85.0,7.8
1176,Forever Strong,PG-13,2008-09-26,112,37.0,7.2
1181,Fugitive Pieces,R,2008-05-09,104,60.0,7.0
1182,Un secret,Not Rated,2007-10-03,105,72.0,6.8
1183,Obsluhoval jsem anglického krále,R,2007-01-11,113,72.0,7.4
1184,"War, Inc.",R,2008-06-13,107,37.0,5.6
1187,Reprise,R,2006-09-08,105,79.0,7.3
1192,Bonneville,PG,2008-02-29,93,46.0,6.1
1194,Paranoid Park,R,2007-10-24,85,83.0,6.7
1197,JCVD,R,2019-08-02,97,64.0,7.1
1199,Le voyage du ballon rouge,Not Rated,2008-01-30,115,86.0,6.6
1202,The Hammer,R,2007-04-26,88,57.0,7.2
1203,Savage Grace,Not Rated,2008-01-25,97,51.0,5.8
1204,La fille coupée en deux,Not Rated,2007-08-08,115,73.0,6.2
1206,The Promotion,R,2008-06-13,86,51.0,5.6
1207,Snow Angels,R,2008-03-21,107,67.0,6.8
1208,Where in the World Is Osama Bin Laden?,PG-13,2008-05-09,90,45.0,6.5
1210,Everybody Wants to Be Italian,R,2009-03-26,105,26.0,5.8
1211,Teeth,R,2008-04-03,94,57.0,5.4
1215,Kidnap,R,2017-08-04,95,44.0,5.9
1217,Bigger Stronger Faster*,PG-13,2008-01-19,105,80.0,7.6
1218,Cidade dos Homens,R,2007-08-31,106,63.0,7.2
1219,The Life Before Her Eyes,R,2008-09-05,90,38.0,6.3
1221,Passengers,PG-13,2016-12-21,116,41.0,7.0
1222,Ne touchez pas la hache,Unrated,2007-03-28,137,74.0,6.5
1224,Morning Light,PG,2009-03-12,97,51.0,5.8
1225,Taxi to the Dark Side,R,2009-01-23,106,82.0,7.4
1229,The Lucky Ones,R,2008-09-26,115,53.0,6.9
1231,The Signal,PG-13,2014-07-10,97,54.0,6.1
1235,Chaos Theory,PG-13,2008-10-16,87,44.0,6.6
1237,The Foot Fist Way,R,2008-09-26,85,63.0,6.3
1240,Battle in Seattle,R,2008-05-07,98,54.0,6.7
1241,Hell Ride,R,2009-01-17,84,25.0,5.1
1242,Call + Response,PG-13,2008-10-10,86,43.0,7.4
1244,La graine et le mulet,Not Rated,2007-12-12,151,83.0,7.4
1253,My Name Is Bruce,R,2007-04-13,84,36.0,6.2
1256,Sleepwalking,R,2008-02-14,101,40.0,6.1
1257,Mister Lonely,Not Rated,2008-03-14,112,53.0,6.5
1259,My Winnipeg,Not Rated,2008-07-04,80,84.0,7.6
1260,Hunger,Not Rated,2008-10-31,96,82.0,7.5
1263,Shelter,R,2009-04-16,97,66.0,7.7
1265,Repo! The Genetic Opera,R,2008-11-20,98,32.0,6.6
1266,Baghead,R,2008-01-22,84,62.0,6.0
1268,Hounddog,R,2007-01-22,102,31.0,6.3
1272,The First Saturday in May,PG-13,2008-04-18,96,58.0,7.0
1273,Chop Shop,Unrated,2008-02-27,84,83.0,7.3
1277,The Other End of the Line,PG-13,2007-04-06,106,40.0,6.2
1278,Bra Boys,R,2007-03-15,90,55.0,6.2
1279,Boy A,R,2008-09-04,102,75.0,7.6
1281,Giorni e nuvole,Unrated,2008-07-11,118,69.0,6.9
1282,Pathology,R,2008-04-11,95,55.0,6.0
1284,Bustin' Down the Door,Not Rated,2008-07-25,95,61.0,7.1
1285,A Jihad for Love,Unrated,2008-05-21,81,55.0,6.4
1287,Les chansons d'amour,Unrated,2007-05-23,91,70.0,7.1
1289,Momma's Man,Not Rated,2009-05-08,94,84.0,6.1
1293,The Unforeseen,Not Rated,2007-01-01,88,76.0,6.9
1298,Kabluey,PG-13,2007-06-25,86,62.0,6.6
1302,Humboldt County,R,2008-09-26,97,54.0,6.3
1303,Ballast,Not Rated,2008-01-19,96,84.0,7.0
1306,Cover,PG-13,2007-10-28,98,30.0,5.5
1307,How About You...,Not Rated,2007-11-16,87,50.0,6.8
1309,Ping Pong Playa,PG-13,2008-09-05,96,55.0,6.0
1310,Peur(s) du noir,Unrated,2008-02-13,83,69.0,6.7
1312,Les témoins,Not Rated,2007-03-07,112,75.0,6.9
1313,A Thousand Years of Good Prayers,Unrated,2008-04-10,83,64.0,6.7
1314,America the Beautiful,R,2007-03-30,105,40.0,6.9
1315,The Stone Angel,R,2008-07-11,116,57.0,6.1
1316,August Evening,PG-13,2007-06-21,128,68.0,6.9
